OrderItemID,OrderID,MenuItemID,Quantity,PriceEach,LineTotal
3292,1338,4,1,5.25,5.25
3293,1338,6,1,2.75,2.75
3294,1338,8,1,6.5,6.5
3295,1339,7,1,3.25,3.25
3296,1340,9,1,7.0,7.0
3297,1340,2,1,4.5,4.5
3298,1341,7,1,3.25,3.25
3299,1342,9,1,7.0,7.0
3300,1342,7,1,3.25,3.25
3301,1343,5,1,4.0,4.0
3302,1343,5,1,4.0,4.0
3303,1343,9,1,7.0,7.0
3304,1343,6,1,2.75,2.75
3305,1344,9,1,7.0,7.0
3306,1344,4,1,5.25,5.25
3307,1344,10,1,4.75,4.75
3308,1345,8,1,6.5,6.5
3309,1345,4,1,5.25,5.25
3310,1345,6,1,2.75,2.75
3311,1345,3,1,4.25,4.25
3312,1346,6,1,2.75,2.75
3313,1347,4,1,5.25,5.25
3314,1347,2,1,4.5,4.5
3315,1348,10,1,4.75,4.75
3316,1349,1,1,3.0,3.0
3317,1349,4,1,5.25,5.25
3318,1349,5,1,4.0,4.0
3319,1350,10,1,4.75,4.75
3320,1350,7,1,3.25,3.25
3321,1350,5,1,4.0,4.0
3322,1351,5,1,4.0,4.0
3323,1351,3,1,4.25,4.25
3324,1352,6,1,2.75,2.75
3325,1352,10,1,4.75,4.75
3326,1352,10,1,4.75,4.75
3327,1352,10,1,4.75,4.75
3328,1353,1,1,3.0,3.0
3329,1353,4,1,5.25,5.25
3330,1354,3,1,4.25,4.25
3331,1354,8,1,6.5,6.5
3332,1355,8,1,6.5,6.5
3333,1355,6,1,2.75,2.75
3334,1355,5,1,4.0,4.0
3335,1355,9,1,7.0,7.0
3336,1356,7,1,3.25,3.25
3337,1356,8,1,6.5,6.5
3338,1356,6,1,2.75,2.75
3339,1356,5,1,4.0,4.0
3340,1357,3,1,4.25,4.25
3341,1357,5,1,4.0,4.0
3342,1358,5,1,4.0,4.0
3343,1358,2,1,4.5,4.5
3344,1358,9,1,7.0,7.0
3345,1358,7,1,3.25,3.25
3346,1359,8,1,6.5,6.5
3347,1359,6,1,2.75,2.75
3348,1359,7,1,3.25,3.25
3349,1360,6,1,2.75,2.75
3350,1360,3,1,4.25,4.25
3351,1360,1,1,3.0,3.0
3352,1360,4,1,5.25,5.25
3353,1361,6,1,2.75,2.75
3354,1362,5,1,4.0,4.0
3355,1363,1,1,3.0,3.0
3356,1363,10,1,4.75,4.75
3357,1363,1,1,3.0,3.0
3358,1364,3,1,4.25,4.25
3359,1364,8,1,6.5,6.5
3360,1364,9,1,7.0,7.0
3361,1364,2,1,4.5,4.5
3362,1365,3,1,4.25,4.25
3363,1365,2,1,4.5,4.5
3364,1366,6,1,2.75,2.75
3365,1367,6,1,2.75,2.75
3366,1367,3,1,4.25,4.25
3367,1367,10,1,4.75,4.75
3368,1368,1,1,3.0,3.0
3369,1368,2,1,4.5,4.5
3370,1368,4,1,5.25,5.25
3371,1368,9,1,7.0,7.0
3372,1369,10,1,4.75,4.75
3373,1369,4,1,5.25,5.25
3374,1369,9,1,7.0,7.0
3375,1370,6,1,2.75,2.75
3376,1371,3,1,4.25,4.25
3377,1372,1,1,3.0,3.0
3378,1372,4,1,5.25,5.25
3379,1373,5,1,4.0,4.0
3380,1373,4,1,5.25,5.25
3381,1374,5,1,4.0,4.0
3382,1374,3,1,4.25,4.25
3383,1375,5,1,4.0,4.0
3384,1375,4,1,5.25,5.25
3385,1376,8,1,6.5,6.5
3386,1377,1,1,3.0,3.0
3387,1377,10,1,4.75,4.75
3388,1378,5,1,4.0,4.0
3389,1378,4,1,5.25,5.25
3390,1378,6,1,2.75,2.75
3391,1379,9,1,7.0,7.0
3392,1380,9,1,7.0,7.0
3393,1381,8,1,6.5,6.5
3394,1381,10,1,4.75,4.75
3395,1382,6,1,2.75,2.75
3396,1383,6,1,2.75,2.75
3397,1383,2,1,4.5,4.5
3398,1383,3,1,4.25,4.25
3399,1384,1,1,3.0,3.0
3400,1384,8,1,6.5,6.5
3401,1385,8,1,6.5,6.5
3402,1385,4,1,5.25,5.25
3403,1385,5,1,4.0,4.0
3404,1385,6,1,2.75,2.75
3405,1386,7,1,3.25,3.25
3406,1387,3,1,4.25,4.25
3407,1388,3,1,4.25,4.25
3408,1388,6,1,2.75,2.75
3409,1389,8,1,6.5,6.5
3410,1389,7,1,3.25,3.25
3411,1389,3,1,4.25,4.25
3412,1390,3,1,4.25,4.25
3413,1391,3,1,4.25,4.25
3414,1391,9,1,7.0,7.0
3415,1392,8,1,6.5,6.5
3416,1393,8,1,6.5,6.5
3417,1393,4,1,5.25,5.25
3418,1393,2,1,4.5,4.5
3419,1393,7,1,3.25,3.25
3420,1394,5,1,4.0,4.0
3421,1394,7,1,3.25,3.25
3422,1394,10,1,4.75,4.75
3423,1395,10,1,4.75,4.75
3424,1395,1,1,3.0,3.0
3425,1395,4,1,5.25,5.25
3426,1395,10,1,4.75,4.75
3427,1396,9,1,7.0,7.0
3428,1396,1,1,3.0,3.0
3429,1396,10,1,4.75,4.75
3430,1397,8,1,6.5,6.5
3431,1397,4,1,5.25,5.25
3432,1398,7,1,3.25,3.25
3433,1398,3,1,4.25,4.25
3434,1399,3,1,4.25,4.25
3435,1399,3,1,4.25,4.25
3436,1399,7,1,3.25,3.25
3437,1399,9,1,7.0,7.0
3438,1400,1,1,3.0,3.0
3439,1400,3,1,4.25,4.25
3440,1400,6,1,2.75,2.75
3441,1400,3,1,4.25,4.25
3442,1401,8,1,6.5,6.5
3443,1402,5,1,4.0,4.0
3444,1403,9,1,7.0,7.0
3445,1403,6,1,2.75,2.75
3446,1403,8,1,6.5,6.5
3447,1403,6,1,2.75,2.75
3448,1404,9,1,7.0,7.0
3449,1404,7,1,3.25,3.25
3450,1404,2,1,4.5,4.5
3451,1404,3,1,4.25,4.25
3452,1405,9,1,7.0,7.0
3453,1405,10,1,4.75,4.75
3454,1406,5,1,4.0,4.0
3455,1406,1,1,3.0,3.0
3456,1406,2,1,4.5,4.5
3457,1406,8,1,6.5,6.5
3458,1407,1,1,3.0,3.0
3459,1407,9,1,7.0,7.0
3460,1407,5,1,4.0,4.0
3461,1408,1,1,3.0,3.0
3462,1408,10,1,4.75,4.75
3463,1408,2,1,4.5,4.5
3464,1409,3,1,4.25,4.25
3465,1409,8,1,6.5,6.5
3466,1410,9,1,7.0,7.0
3467,1410,10,1,4.75,4.75
3468,1411,1,1,3.0,3.0
3469,1411,3,1,4.25,4.25
3470,1411,10,1,4.75,4.75
3471,1412,9,1,7.0,7.0
3472,1412,2,1,4.5,4.5
3473,1412,6,1,2.75,2.75
3474,1412,5,1,4.0,4.0
3475,1413,2,1,4.5,4.5
3476,1413,4,1,5.25,5.25
3477,1413,10,1,4.75,4.75
3478,1413,5,1,4.0,4.0
3479,1414,10,1,4.75,4.75
3480,1414,8,1,6.5,6.5
3481,1414,4,1,5.25,5.25
3482,1415,9,1,7.0,7.0
3483,1415,1,1,3.0,3.0
3484,1415,10,1,4.75,4.75
3485,1416,1,1,3.0,3.0
3486,1416,7,1,3.25,3.25
3487,1416,4,1,5.25,5.25
3488,1417,5,1,4.0,4.0
3489,1417,8,1,6.5,6.5
3490,1417,10,1,4.75,4.75
3491,1418,1,1,3.0,3.0
3492,1418,6,1,2.75,2.75
3493,1419,10,1,4.75,4.75
3494,1419,7,1,3.25,3.25
3495,1419,10,1,4.75,4.75
3496,1419,6,1,2.75,2.75
3497,1420,6,1,2.75,2.75
3498,1420,6,1,2.75,2.75
3499,1420,6,1,2.75,2.75
3500,1421,9,1,7.0,7.0
3501,1421,3,1,4.25,4.25
3502,1422,9,1,7.0,7.0
3503,1422,6,1,2.75,2.75
3504,1422,2,1,4.5,4.5
3505,1422,4,1,5.25,5.25
3506,1423,8,1,6.5,6.5
3507,1423,8,1,6.5,6.5
3508,1423,1,1,3.0,3.0
3509,1424,10,1,4.75,4.75
3510,1424,7,1,3.25,3.25
3511,1424,7,1,3.25,3.25
3512,1425,7,1,3.25,3.25
3513,1425,9,1,7.0,7.0
3514,1426,7,1,3.25,3.25
3515,1427,3,1,4.25,4.25
3516,1427,7,1,3.25,3.25
3517,1428,10,1,4.75,4.75
3518,1428,5,1,4.0,4.0
3519,1428,6,1,2.75,2.75
3520,1428,6,1,2.75,2.75
3521,1429,7,1,3.25,3.25
3522,1429,8,1,6.5,6.5
3523,1430,3,1,4.25,4.25
3524,1430,7,1,3.25,3.25
3525,1431,3,1,4.25,4.25
3526,1431,2,1,4.5,4.5
3527,1431,7,1,3.25,3.25
3528,1431,10,1,4.75,4.75
3529,1432,3,1,4.25,4.25
3530,1432,10,1,4.75,4.75
3531,1433,6,1,2.75,2.75
3532,1434,6,1,2.75,2.75
3533,1435,3,1,4.25,4.25
3534,1435,8,1,6.5,6.5
3535,1436,1,1,3.0,3.0
3536,1437,10,1,4.75,4.75
3537,1437,8,1,6.5,6.5
3538,1438,3,1,4.25,4.25
3539,1438,4,1,5.25,5.25
3540,1438,8,1,6.5,6.5
3541,1439,9,1,7.0,7.0
3542,1439,8,1,6.5,6.5
3543,1439,7,1,3.25,3.25
3544,1439,2,1,4.5,4.5
3545,1440,8,1,6.5,6.5
3546,1441,1,1,3.0,3.0
3547,1441,6,1,2.75,2.75
3548,1441,7,1,3.25,3.25
3549,1441,9,1,7.0,7.0
3550,1442,2,1,4.5,4.5
3551,1443,6,1,2.75,2.75
3552,1443,7,1,3.25,3.25
3553,1444,4,1,5.25,5.25
3554,1444,5,1,4.0,4.0
3555,1444,2,1,4.5,4.5
3556,1444,6,1,2.75,2.75
3557,1445,4,1,5.25,5.25
3558,1445,5,1,4.0,4.0
3559,1445,6,1,2.75,2.75
3560,1445,5,1,4.0,4.0
3561,1446,10,1,4.75,4.75
3562,1446,5,1,4.0,4.0
3563,1446,10,1,4.75,4.75
3564,1447,4,1,5.25,5.25
3565,1448,10,1,4.75,4.75
3566,1448,5,1,4.0,4.0
3567,1449,3,1,4.25,4.25
3568,1449,3,1,4.25,4.25
3569,1450,1,1,3.0,3.0
3570,1450,4,1,5.25,5.25
3571,1451,6,1,2.75,2.75
3572,1451,9,1,7.0,7.0
3573,1451,9,1,7.0,7.0
3574,1452,3,1,4.25,4.25
3575,1452,10,1,4.75,4.75
3576,1452,9,1,7.0,7.0
3577,1453,3,1,4.25,4.25
3578,1453,9,1,7.0,7.0
3579,1453,8,1,6.5,6.5
3580,1453,3,1,4.25,4.25
3581,1454,4,1,5.25,5.25
3582,1454,5,1,4.0,4.0
3583,1454,4,1,5.25,5.25
3584,1455,6,1,2.75,2.75
3585,1455,8,1,6.5,6.5
3586,1456,7,1,3.25,3.25
3587,1457,8,1,6.5,6.5
3588,1458,3,1,4.25,4.25
3589,1458,4,1,5.25,5.25
3590,1458,4,1,5.25,5.25
3591,1459,10,1,4.75,4.75
3592,1460,9,1,7.0,7.0
3593,1460,5,1,4.0,4.0
3594,1461,2,1,4.5,4.5
3595,1461,4,1,5.25,5.25
3596,1461,8,1,6.5,6.5
3597,1462,2,1,4.5,4.5
3598,1462,9,1,7.0,7.0
3599,1463,8,1,6.5,6.5
3600,1464,5,1,4.0,4.0
3601,1465,3,1,4.25,4.25
3602,1465,6,1,2.75,2.75
3603,1465,9,1,7.0,7.0
3604,1465,8,1,6.5,6.5
3605,1466,9,1,7.0,7.0
3606,1466,4,1,5.25,5.25
3607,1466,6,1,2.75,2.75
3608,1467,3,1,4.25,4.25
3609,1468,3,1,4.25,4.25
3610,1468,3,1,4.25,4.25
3611,1468,2,1,4.5,4.5
3612,1468,7,1,3.25,3.25
3613,1469,2,1,4.5,4.5
3614,1469,4,1,5.25,5.25
3615,1470,5,1,4.0,4.0
3616,1471,3,1,4.25,4.25
3617,1471,4,1,5.25,5.25
3618,1471,7,1,3.25,3.25
3619,1472,10,1,4.75,4.75
3620,1472,7,1,3.25,3.25
3621,1472,5,1,4.0,4.0
3622,1472,4,1,5.25,5.25
3623,1473,5,1,4.0,4.0
3624,1473,6,1,2.75,2.75
3625,1474,1,1,3.0,3.0
3626,1474,7,1,3.25,3.25
3627,1474,1,1,3.0,3.0
3628,1474,7,1,3.25,3.25
3629,1475,1,1,3.0,3.0
3630,1475,4,1,5.25,5.25
3631,1475,4,1,5.25,5.25
3632,1476,1,1,3.0,3.0
3633,1476,99999,1,2.75,2.75
3634,1476,7,1,3.25,3.25
3635,1477,10,1,4.75,4.75
3636,1477,9,1,7.0,7.0
3637,1478,3,1,4.25,4.25
3638,1478,6,1,2.75,2.75
3639,1479,7,1,3.25,3.25
3640,1480,2,1,4.5,4.5
3641,1481,8,1,6.5,6.5
3642,1481,5,1,4.0,4.0
3643,1481,2,1,4.5,4.5
3644,1482,7,1,3.25,3.25
3645,1482,3,1,4.25,4.25
3646,1482,3,1,4.25,4.25
3647,1483,8,1,6.5,6.5
3648,1484,3,1,4.25,4.25
3649,1485,8,1,6.5,6.5
3650,1485,4,1,5.25,5.25
3651,1485,3,1,4.25,4.25
3652,1486,10,1,4.75,4.75
3653,1486,1,1,3.0,3.0
3654,1486,3,1,4.25,4.25
3655,1487,8,1,6.5,6.5
3656,1487,1,1,3.0,3.0
3657,1487,9,1,7.0,7.0
3658,1487,1,1,3.0,3.0
3659,1488,9,1,7.0,7.0
3660,1489,2,1,4.5,4.5
3661,1489,2,1,4.5,4.5
3662,1489,10,1,4.75,4.75
3663,1490,10,1,4.75,4.75
3664,1491,7,1,3.25,3.25
3665,1492,6,1,2.75,2.75
3666,1492,2,1,4.5,4.5
3667,1493,9,1,7.0,7.0
3668,1493,7,1,3.25,3.25
3669,1493,1,1,3.0,3.0
3670,1493,7,1,3.25,3.25
3671,1494,1,1,3.0,3.0
3672,1495,4,1,5.25,5.25
3673,1495,10,1,4.75,4.75
3674,1495,6,1,2.75,2.75
3675,1495,10,1,4.75,4.75
3676,1496,6,1,2.75,2.75
3677,1497,5,1,4.0,4.0
3678,1497,3,1,4.25,4.25
3679,1498,8,1,6.5,6.5
3680,1498,2,1,4.5,4.5
3681,1499,1,1,3.0,3.0
3682,1499,8,1,6.5,6.5
3683,1499,8,1,6.5,6.5
3684,1499,7,1,3.25,3.25
3685,1500,3,1,4.25,4.25
3686,1501,6,1,2.75,2.75
3687,1501,7,1,3.25,3.25
3688,1501,4,1,5.25,5.25
3689,1502,1,1,3.0,3.0
3690,1502,1,1,3.0,3.0
3691,1502,7,1,3.25,3.25
3692,1502,7,1,3.25,3.25
3693,1503,2,1,4.5,4.5
3694,1503,7,1,3.25,3.25
3695,1503,5,1,4.0,4.0
3696,1504,1,1,3.0,3.0
3697,1504,5,1,4.0,4.0
3698,1504,6,1,2.75,2.75
3699,1504,1,1,3.0,3.0
3700,1505,6,1,2.75,2.75
3701,1505,10,1,4.75,4.75
3702,1505,7,1,3.25,3.25
3703,1506,6,1,2.75,2.75
3704,1506,2,1,4.5,4.5
3705,1507,5,1,4.0,4.0
3706,1507,7,1,3.25,3.25
3707,1508,1,1,3.0,3.0
3708,1509,7,1,3.25,3.25
3709,1509,1,1,3.0,3.0
3710,1510,2,1,4.5,4.5
3711,1510,1,1,3.0,3.0
3712,1511,2,1,4.5,4.5
3713,1512,10,1,4.75,4.75
3714,1512,1,1,3.0,3.0
3715,1513,8,1,6.5,6.5
3716,1514,4,1,5.25,5.25
3717,1514,2,1,4.5,4.5
3718,1515,10,1,4.75,4.75
3719,1515,2,1,4.5,4.5
3720,1515,4,1,5.25,5.25
3721,1516,6,1,2.75,2.75
3722,1516,7,1,3.25,3.25
3723,1517,1,1,3.0,3.0
3724,1517,4,1,5.25,5.25
3725,1517,3,1,4.25,4.25
3726,1517,1,1,3.0,3.0
3727,1518,7,1,3.25,3.25
3728,1518,6,1,2.75,2.75
3729,1519,4,1,5.25,5.25
3730,1519,8,1,6.5,6.5
3731,1519,10,1,4.75,4.75
3732,1519,5,1,4.0,4.0
3733,1520,3,1,4.25,4.25
3734,1520,5,1,4.0,4.0
3735,1520,6,1,2.75,2.75
3736,1521,9,1,7.0,7.0
3737,1521,5,1,4.0,4.0
3738,1521,2,1,4.5,4.5
3739,1522,2,1,4.5,4.5
3740,1522,4,1,5.25,5.25
3741,1523,3,1,4.25,4.25
3742,1523,6,1,2.75,2.75
3743,1523,5,1,4.0,4.0
3744,1524,7,1,3.25,3.25
3745,1524,9,1,7.0,7.0
3746,1525,4,1,5.25,5.25
3747,1526,9,1,7.0,7.0
3748,1527,3,1,4.25,4.25
3749,1527,2,1,4.5,4.5
3750,1527,3,1,4.25,4.25
3751,1528,5,1,4.0,4.0
3752,1528,1,1,3.0,3.0
3753,1529,8,1,6.5,6.5
3754,1529,6,1,2.75,2.75
3755,1529,3,1,4.25,4.25
3756,1529,5,1,4.0,4.0
3757,1530,7,1,3.25,3.25
3758,1531,7,1,3.25,3.25
3759,1531,7,1,3.25,3.25
3760,1532,3,1,4.25,4.25
3761,1532,7,1,3.25,3.25
3762,1532,2,1,4.5,4.5
3763,1533,8,1,6.5,6.5
3764,1533,3,1,4.25,4.25
3765,1534,10,1,4.75,4.75
3766,1535,2,1,4.5,4.5
3767,1535,9,1,7.0,7.0
3768,1535,10,1,4.75,4.75
3769,1536,1,1,3.0,3.0
3770,1536,7,1,3.25,3.25
3771,1536,5,1,4.0,4.0
3772,1537,4,1,5.25,5.25
3773,1537,9,1,7.0,7.0
3774,1537,2,1,4.5,4.5
3775,1538,7,1,3.25,3.25
3776,1538,7,1,3.25,3.25
3777,1538,1,1,3.0,3.0
3778,1538,2,1,4.5,4.5
3779,1539,9,1,7.0,7.0
3780,1539,6,1,2.75,2.75
3781,1539,7,1,3.25,3.25
3782,1540,4,1,5.25,5.25
3783,1540,10,1,4.75,4.75
3784,1540,8,1,6.5,6.5
3785,1540,4,1,5.25,5.25
3786,1541,8,1,6.5,6.5
3787,1542,1,1,3.0,3.0
3788,1542,10,1,4.75,4.75
3789,1542,2,1,4.5,4.5
3790,1542,10,1,4.75,4.75
3791,1543,6,1,2.75,2.75
3792,1543,10,1,4.75,4.75
3793,1544,1,1,3.0,3.0
3794,1544,6,1,2.75,2.75
3795,1544,8,1,6.5,6.5
3796,1544,8,1,6.5,6.5
3797,1545,1,1,3.0,3.0
3798,1545,4,1,5.25,5.25
3799,1545,10,1,4.75,4.75
3800,1545,3,1,4.25,4.25
3801,1546,7,1,3.25,3.25
3802,1546,1,1,3.0,3.0
3803,1546,8,1,6.5,6.5
3804,1547,4,1,5.25,5.25
3805,1547,5,1,4.0,4.0
3806,1547,8,1,6.5,6.5
3807,1548,4,1,5.25,5.25
3808,1548,9,1,7.0,7.0
3809,1549,3,1,4.25,4.25
3810,1549,8,1,6.5,6.5
3811,1549,2,1,4.5,4.5
3812,1550,5,1,4.0,4.0
3813,1550,2,1,4.5,4.5
3814,1550,2,1,4.5,4.5
3815,1551,7,1,3.25,3.25
3816,1551,4,1,5.25,5.25
3817,1552,3,1,4.25,4.25
3818,1552,3,1,4.25,4.25
3819,1552,6,1,2.75,2.75
3820,1553,9,1,7.0,7.0
3821,1553,9,1,7.0,7.0
3822,1553,3,1,4.25,4.25
3823,1554,5,1,4.0,4.0
3824,1554,3,1,4.25,4.25
3825,1554,6,1,2.75,2.75
3826,1554,9,1,7.0,7.0
3827,1555,5,1,4.0,4.0
3828,1556,9,1,7.0,7.0
3829,1556,3,1,4.25,4.25
3830,1557,4,1,5.25,5.25
3831,1557,8,1,6.5,6.5
3832,1558,4,1,5.25,5.25
3833,1558,1,1,3.0,3.0
3834,1558,10,1,4.75,4.75
3835,1559,3,1,4.25,4.25
3836,1559,9,1,7.0,7.0
3837,1559,10,1,4.75,4.75
3838,1559,7,1,3.25,3.25
3839,1560,6,1,2.75,2.75
3840,1560,6,1,2.75,2.75
3841,1560,4,1,5.25,5.25
3842,1560,6,1,2.75,2.75
3843,1561,4,1,5.25,5.25
3844,1561,9,1,7.0,7.0
3845,1561,10,1,4.75,4.75
3846,1562,2,1,4.5,4.5
3847,1562,10,1,4.75,4.75
3848,1562,4,1,5.25,5.25
3849,1563,5,1,4.0,4.0
3850,1563,10,1,4.75,4.75
3851,1563,1,1,3.0,3.0
3852,1563,8,1,6.5,6.5
3853,1564,9,1,7.0,7.0
3854,1565,8,1,6.5,6.5
3855,1565,3,1,4.25,4.25
3856,1565,2,1,4.5,4.5
3857,1566,1,1,3.0,3.0
3858,1566,10,1,4.75,4.75
3859,1566,8,1,6.5,6.5
3860,1567,8,1,6.5,6.5
3861,1567,5,1,4.0,4.0
3862,1568,9,1,7.0,7.0
3863,1568,10,1,4.75,4.75
3864,1569,10,1,4.75,4.75
3865,1569,2,1,4.5,4.5
3866,1569,2,1,4.5,4.5
3867,1570,4,1,5.25,5.25
3868,1570,4,1,5.25,5.25
3869,1571,6,1,2.75,2.75
3870,1572,7,1,3.25,3.25
3871,1572,8,1,6.5,6.5
3872,1572,3,1,4.25,4.25
3873,1572,6,1,2.75,2.75
3874,1573,7,1,3.25,3.25
3875,1573,5,1,4.0,4.0
3876,1574,4,1,5.25,5.25
3877,1574,4,1,5.25,5.25
3878,1574,6,1,2.75,2.75
3879,1574,2,1,4.5,4.5
3880,1575,10,1,4.75,4.75
3881,1576,3,1,4.25,4.25
3882,1577,7,1,3.25,3.25
3883,1577,5,1,4.0,4.0
3884,1577,1,1,3.0,3.0
3885,1578,4,1,5.25,5.25
3886,1578,10,1,4.75,4.75
3887,1579,2,1,4.5,4.5
3888,1579,3,1,4.25,4.25
3889,1579,10,1,4.75,4.75
3890,1580,9,1,7.0,7.0
3891,1580,3,1,4.25,4.25
3892,1581,5,1,4.0,4.0
3893,1581,2,1,4.5,4.5
3894,1581,6,1,2.75,2.75
3895,1582,8,1,6.5,6.5
3896,1583,9,1,7.0,7.0
3897,1583,7,1,3.25,3.25
3898,1583,8,1,6.5,6.5
3899,1583,2,1,4.5,4.5
3900,1584,6,1,2.75,2.75
3901,1584,3,1,4.25,4.25
3902,1585,6,1,2.75,2.75
3903,1586,6,1,2.75,2.75
3904,1587,5,1,4.0,4.0
3905,1587,6,1,2.75,2.75
3906,1588,8,1,6.5,6.5
3907,1589,10,1,4.75,4.75
3908,1589,7,1,3.25,3.25
3909,1589,5,1,4.0,4.0
3910,1589,8,1,6.5,6.5
3911,1590,4,1,5.25,5.25
3912,1591,1,1,3.0,3.0
3913,1591,9,1,7.0,7.0
3914,1591,1,1,3.0,3.0
3915,1592,9,1,7.0,7.0
3916,1592,1,1,3.0,3.0
3917,1592,7,1,3.25,3.25
3918,1593,4,1,5.25,5.25
3919,1594,2,1,4.5,4.5
3920,1594,4,1,5.25,5.25
3921,1594,8,1,6.5,6.5
3922,1595,7,1,3.25,3.25
3923,1596,4,1,5.25,5.25
3924,1597,7,1,3.25,3.25
3925,1597,1,1,3.0,3.0
3926,1597,3,1,4.25,4.25
3927,1598,10,1,4.75,4.75
3928,1598,5,1,4.0,4.0
3929,1598,4,1,5.25,5.25
3930,1598,5,1,4.0,4.0
3931,1599,7,1,3.25,3.25
3932,1599,5,1,4.0,4.0
3933,1599,4,1,5.25,5.25
3934,1599,8,1,6.5,6.5
3935,1600,2,1,4.5,4.5
3936,1600,2,1,4.5,4.5
3937,1601,9,1,7.0,7.0
3938,1601,6,1,2.75,2.75
3939,1602,9,1,7.0,7.0
3940,1602,5,1,4.0,4.0
3941,1602,5,1,4.0,4.0
3942,1603,4,1,5.25,5.25
3943,1603,2,1,4.5,4.5
3944,1603,9,1,7.0,7.0
3945,1603,8,1,6.5,6.5
3946,1604,4,1,5.25,5.25
3947,1605,4,1,5.25,5.25
3948,1606,9,1,7.0,7.0
3949,1607,10,1,4.75,4.75
3950,1608,6,1,2.75,2.75
3951,1608,8,1,6.5,6.5
3952,1609,9,1,7.0,7.0
3953,1609,2,1,4.5,4.5
3954,1609,4,1,5.25,5.25
3955,1610,1,1,3.0,3.0
3956,1610,8,1,6.5,6.5
3957,1610,2,1,4.5,4.5
3958,1610,4,1,5.25,5.25
3959,1611,2,1,4.5,4.5
3960,1612,6,1,2.75,2.75
3961,1612,6,1,2.75,2.75
3962,1613,7,1,3.25,3.25
3963,1614,1,1,3.0,3.0
3964,1615,10,1,4.75,4.75
3965,1615,7,1,3.25,3.25
3966,1615,8,1,6.5,6.5
3967,1616,8,1,6.5,6.5
3968,1616,8,1,6.5,6.5
3969,1616,3,1,4.25,4.25
3970,1617,5,1,4.0,4.0
3971,1617,3,1,4.25,4.25
3972,1618,7,1,3.25,3.25
3973,1619,9,1,7.0,7.0
3974,1619,4,1,5.25,5.25
3975,1619,7,1,3.25,3.25
3976,1619,3,1,4.25,4.25
3977,1620,7,1,3.25,3.25
3978,1620,8,1,6.5,6.5
3979,1620,8,1,6.5,6.5
3980,1620,8,1,6.5,6.5
3981,1621,7,1,3.25,3.25
3982,1621,3,1,4.25,4.25
3983,1621,9,1,7.0,7.0
3984,1622,10,1,4.75,4.75
3985,1622,6,1,2.75,2.75
3986,1623,4,1,5.25,5.25
3987,1623,7,1,3.25,3.25
3988,1623,3,1,4.25,4.25
3989,1624,4,1,5.25,5.25
3990,1624,6,1,2.75,2.75
3991,1625,3,1,4.25,4.25
3992,1625,8,1,6.5,6.5
3993,1625,1,1,3.0,3.0
3994,1625,4,1,5.25,5.25
3995,1626,10,1,4.75,4.75
3996,1626,3,1,4.25,4.25
3997,1626,7,1,3.25,3.25
3998,1627,8,1,6.5,6.5
3999,1627,4,1,5.25,5.25
4000,1627,3,1,4.25,4.25
4001,1628,2,1,4.5,4.5
4002,1629,2,1,4.5,4.5
4003,1629,6,1,2.75,2.75
4004,1629,6,1,2.75,2.75
4005,1630,2,1,4.5,4.5
4006,1630,6,1,2.75,2.75
4007,1630,10,1,4.75,4.75
4008,1631,3,1,4.25,4.25
4009,1631,5,1,4.0,4.0
4010,1631,5,1,4.0,4.0
4011,1632,9,1,7.0,7.0
4012,1633,4,1,5.25,5.25
4013,1633,2,1,4.5,4.5
4014,1633,3,1,4.25,4.25
4015,1634,8,1,6.5,6.5
4016,1634,3,1,4.25,4.25
4017,1634,1,1,3.0,3.0
4018,1634,10,1,4.75,4.75
4019,1635,1,1,3.0,3.0
4020,1635,8,1,6.5,6.5
4021,1635,10,1,4.75,4.75
4022,1635,6,1,2.75,2.75
4023,1636,3,1,4.25,4.25
4024,1636,10,1,4.75,4.75
4025,1637,4,1,5.25,5.25
4026,1638,1,1,3.0,3.0
4027,1638,10,1,4.75,4.75
4028,1638,10,1,4.75,4.75
4029,1638,7,1,3.25,3.25
4030,1639,9,1,7.0,7.0
4031,1639,1,1,3.0,3.0
4032,1639,8,1,6.5,6.5
4033,1640,5,1,4.0,4.0
4034,1640,8,1,6.5,6.5
4035,1640,7,1,3.25,3.25
4036,1641,6,1,2.75,2.75
4037,1642,5,1,4.0,4.0
4038,1643,1,1,3.0,3.0
4039,1643,5,1,4.0,4.0
4040,1643,7,1,3.25,3.25
4041,1643,6,1,2.75,2.75
4042,1644,6,1,2.75,2.75
4043,1644,5,1,4.0,4.0
4044,1645,8,1,6.5,6.5
4045,1646,3,1,4.25,4.25
4046,1647,6,1,2.75,2.75
4047,1647,2,1,4.5,4.5
4048,1648,1,1,3.0,3.0
4049,1649,99999,1,4.25,4.25
4050,1650,1,1,3.0,3.0
4051,1651,2,1,4.5,4.5
4052,1651,2,1,4.5,4.5
4053,1652,1,1,3.0,3.0
4054,1652,2,1,4.5,4.5
4055,1653,4,1,5.25,5.25
4056,1653,8,1,6.5,6.5
4057,1653,10,1,4.75,4.75
4058,1653,3,1,4.25,4.25
4059,1654,3,1,4.25,4.25
4060,1655,2,1,4.5,4.5
4061,1656,7,1,3.25,3.25
4062,1656,10,1,4.75,4.75
4063,1657,7,1,3.25,3.25
4064,1657,5,1,4.0,4.0
4065,1658,5,1,4.0,4.0
4066,1658,3,1,4.25,4.25
