OrderID,CustomerID,LocationID,PromoID,OrderDate,TotalAmount,PaymentType,OrderTime
1925,684,1,2,2024-03-30,13,Card,08:21:00
1926,684,1,2,2024-03-26,4.5,App,08:50:00
1927,684,1,NULL,2024-03-17,17.25,Card,16:47:00
1928,684,3,1,2024-03-20,20.75,App,12:48:00
1929,684,2,NULL,2024-03-19,15.5,Cash,12:03:00
1930,685,1,1,2024-03-07,22.75,Cash,10:45:00
1931,685,3,NULL,2024-03-12,11.5,Card,14:43:00
1932,686,3,NULL,2024-03-30,7,App,07:43:00
1933,686,3,NULL,2024-03-10,10,Card,11:12:00
1934,686,3,NULL,2024-03-31,2.75,Card,12:26:00
1935,686,3,1,2024-03-27,14,Card,07:08:00
1936,687,2,NULL,2024-03-29,11.5,Card,16:46:00
1937,687,3,NULL,2024-03-25,20.75,Cash,13:51:00
1938,687,3,1,2024-03-25,3,Cash,10:40:00
1939,687,1,NULL,2024-03-24,4.5,App,12:29:00
1940,688,3,NULL,2024-03-16,11,Card,10:16:00
1941,688,3,1,2024-02-26,4.75,App,14:12:00
1942,690,3,1,2024-03-06,12.75,Card,12:08:00
1943,690,1,2,2024-03-22,18,App,08:30:00
1944,690,1,NULL,2024-02-13,12.75,Cash,07:16:00
1945,690,2,NULL,2024-03-19,4.75,Cash,08:50:00
1946,690,1,1,2024-02-03,6,App,14:14:00
1947,690,2,1,2024-03-31,14.5,Card,13:49:00
1948,693,2,NULL,2024-02-28,13,App,11:25:00
1949,693,3,NULL,2024-03-02,16.75,Card,12:30:00
1950,694,1,NULL,2024-03-10,7.5,App,11:05:00
1951,694,1,2,2024-03-02,18.5,Card,14:05:00
1952,694,3,1,2024-03-27,17.75,Card,09:11:00
1953,694,1,NULL,2024-03-24,20,App,16:17:00
1954,696,2,1,2024-03-31,11.75,App,17:26:00
1955,696,3,1,2024-03-29,16.5,App,15:07:00
1956,697,1,2,2024-03-19,8.5,Cash,09:24:00
1957,697,2,2,2024-03-31,3.25,Card,13:44:00
1958,697,3,NULL,2024-02-28,9.75,Cash,13:04:00
1959,697,2,1,2024-02-23,15.25,Card,14:23:00
1960,697,3,NULL,2024-02-23,14.5,Card,14:52:00
1961,697,2,NULL,2024-03-26,7.25,App,13:10:00
1962,697,3,NULL,2024-02-25,13.5,App,11:17:00
1963,697,3,1,2024-03-14,4,Card,13:47:00
1964,697,3,1,2024-03-18,10.5,Card,16:08:00
1965,697,2,1,2024-02-24,13,Card,11:42:00
1966,698,1,2,2024-03-19,19.25,Card,16:21:00
1967,698,1,NULL,2024-03-21,11.75,App,10:27:00
1968,698,2,1,2024-03-20,6.25,App,08:47:00
1969,698,3,NULL,2024-03-17,17,Card,08:51:00
1970,698,2,NULL,2024-03-29,4.25,App,09:40:00
1971,698,1,NULL,2024-03-22,14.75,Card,11:29:00
1972,698,3,NULL,2024-03-20,6,App,07:47:00
1973,698,3,2,2024-03-28,13.25,App,08:28:00
1974,698,1,NULL,2024-03-27,14.5,App,12:44:00
1975,698,1,NULL,2024-03-18,7,Cash,10:44:00
1976,699,3,NULL,2024-02-18,10.25,Cash,10:35:00
1977,699,2,NULL,2024-03-07,19,Card,07:42:00
1978,699,3,NULL,2024-03-13,5.25,App,07:59:00
1979,700,2,NULL,2024-02-20,11.25,Card,11:40:00
1980,700,3,NULL,2024-03-09,11,Cash,10:24:00
1981,700,2,2,2024-03-06,7,Cash,13:59:00
1982,701,1,NULL,2024-03-23,5.25,Cash,13:49:00
1983,702,1,2,2024-02-26,15.5,Cash,11:57:00
1984,702,3,NULL,2024-01-21,14,Cash,09:00:00
1985,702,1,1,2024-03-21,13.25,Cash,08:31:00
1986,702,1,NULL,2024-02-29,21,Cash,12:18:00
1987,703,3,NULL,2024-03-26,11,Card,08:53:00
1988,703,3,NULL,2024-03-19,15.75,Cash,13:12:00
1989,703,1,NULL,2024-03-31,8,Cash,12:49:00
1990,704,1,1,2024-01-14,17.75,App,11:03:00
1991,705,3,1,2024-03-13,12,Card,15:50:00
1992,705,2,NULL,2024-03-26,17.5,Cash,16:13:00
1993,706,3,2,2024-03-30,7,Cash,14:36:00
1994,706,1,1,2024-03-16,17,App,14:07:00
1995,706,1,NULL,2024-03-22,14.75,Cash,14:03:00
1996,706,1,NULL,2024-03-13,8.25,Card,07:16:00
1997,707,3,NULL,2024-03-10,21.25,App,07:26:00
1998,707,2,NULL,2024-02-27,17,App,14:08:00
1999,707,1,NULL,2024-03-27,7.5,Cash,09:32:00
2000,707,3,NULL,2024-03-08,4,Card,10:55:00
2001,708,3,NULL,2024-02-24,17,Card,07:44:00
2002,708,3,NULL,2024-02-24,18.75,Cash,08:09:00
2003,708,2,2,2024-03-11,5.25,Cash,10:46:00
2004,708,3,2,2024-01-17,4.25,Cash,16:16:00
2005,708,1,1,2024-03-30,13.75,App,12:24:00
2006,708,2,NULL,2024-03-31,8.75,Cash,14:41:00
2007,709,1,NULL,2024-03-31,18.25,Card,08:30:00
2008,709,3,2,2024-03-31,3,Cash,13:57:00
2009,709,2,NULL,2024-03-30,4.5,App,12:02:00
2010,709,3,NULL,2024-03-30,4.5,Cash,11:45:00
2011,709,3,1,2024-03-31,4,Card,12:58:00
2012,709,3,1,2024-03-31,6.5,Card,09:38:00
2013,710,1,2,2024-03-30,15.25,App,15:44:00
2014,710,2,2,2024-03-07,18.5,Card,11:24:00
2015,711,1,2,2024-03-27,16,App,09:21:00
2016,711,3,2,2024-03-06,15.25,Card,13:23:00
2017,712,1,1,2024-03-23,5.25,Cash,10:44:00
2018,713,1,1,2024-02-24,12.25,Card,07:47:00
2019,714,2,NULL,2024-01-20,17,App,14:31:00
2020,714,3,NULL,2024-01-17,18.25,Card,13:08:00
2021,714,3,1,2024-03-30,13,App,08:28:00
2022,714,3,2,2024-03-03,5.25,Cash,16:48:00
2023,714,2,1,2024-01-31,11.75,Card,14:10:00
2024,714,1,1,2024-03-20,4.25,App,09:18:00
2025,714,2,NULL,2024-02-17,3.25,App,13:35:00
2026,717,2,NULL,2024-03-29,13,App,13:34:00
2027,718,1,NULL,2024-01-26,6.5,Card,15:18:00
2028,718,3,NULL,2024-03-27,5.25,App,07:51:00
2029,719,3,1,2024-01-30,19.75,App,11:00:00
2030,720,1,NULL,2024-03-30,9,Card,09:35:00
2031,720,3,NULL,2024-03-15,18.25,Cash,14:54:00
2032,720,2,NULL,2024-03-09,22,Cash,12:57:00
2033,720,1,NULL,2024-03-11,20,Cash,10:09:00
2034,720,1,1,2024-03-12,12,App,10:22:00
2035,721,2,2,2024-02-09,4,App,14:00:00
2036,721,3,NULL,2024-03-18,9.25,Card,14:23:00
2037,721,2,2,2024-02-21,19.5,App,10:49:00
2038,722,2,1,2024-03-14,4.25,App,10:06:00
2039,722,1,NULL,2024-03-12,10.25,Cash,10:16:00
2040,722,3,1,2024-03-26,13,App,13:23:00
2041,723,3,NULL,2024-03-24,4,App,08:15:00
2042,723,2,2,2024-03-11,6.5,App,13:08:00
2043,725,2,2,2024-03-25,11.25,Cash,09:48:00
2044,725,3,1,2024-03-07,20.25,Cash,17:40:00
2045,726,3,2,2024-03-25,18.25,Card,12:27:00
2046,726,2,NULL,2024-03-16,13.25,App,14:26:00
2047,726,3,NULL,2024-03-16,10,App,07:47:00
2048,726,2,1,2024-03-24,15.25,Cash,11:56:00
2049,727,3,1,2024-03-11,15.25,Cash,11:17:00
2050,727,2,2,2024-03-22,7,App,12:48:00
2051,728,1,NULL,2024-03-04,11.75,App,14:24:00
2052,728,2,NULL,2024-03-31,11.75,Cash,10:24:00
2053,728,2,NULL,2024-02-24,11.5,Cash,10:56:00
2054,728,2,2,2024-03-15,6,App,09:50:00
2055,728,3,2,2024-02-27,8,Card,13:59:00
2056,728,3,1,2024-03-15,5.25,App,08:20:00
2057,728,3,2,2024-03-31,12.25,Card,11:58:00
2058,728,2,1,2024-03-15,4.75,Cash,11:02:00
2059,729,2,NULL,2024-03-03,8.75,Card,09:27:00
2060,730,3,NULL,2024-03-10,18.5,Card,09:07:00
2061,730,3,1,2024-02-09,7,App,17:07:00
2062,731,2,NULL,2024-02-27,15,Cash,17:18:00
2063,732,1,NULL,2024-02-02,13.25,Card,13:06:00
2064,733,2,1,2024-02-21,3,Cash,15:50:00
2065,734,3,NULL,2024-03-18,10.25,App,08:32:00
2066,734,2,NULL,2024-03-19,19,Cash,11:51:00
2067,734,1,1,2024-03-26,12.25,Cash,17:46:00
2068,734,3,2,2024-03-27,7,Cash,15:23:00
2069,734,2,NULL,2024-03-28,15,Cash,10:28:00
2070,734,3,1,2024-03-25,15,Cash,13:10:00
2071,735,3,1,2024-03-31,10.75,App,15:00:00
2072,735,2,1,2024-03-30,11.25,App,10:40:00
2073,735,3,NULL,2024-03-27,13,Card,13:32:00
2074,736,2,NULL,2024-03-12,9.75,Cash,10:40:00
2075,736,3,1,2024-03-11,12.75,Card,12:50:00
2076,736,2,NULL,2024-03-20,10.25,Cash,15:39:00
2077,736,3,1,2024-03-13,18,Card,13:45:00
2078,737,3,2,2024-03-29,11.75,App,07:53:00
2079,737,2,2,2024-03-21,10.5,App,14:29:00
2080,737,2,NULL,2024-03-07,13.75,App,11:38:00
2081,737,1,NULL,2024-03-26,9.75,Card,08:56:00
2082,738,3,1,2024-02-19,3,Card,08:34:00
2083,738,3,NULL,2024-03-13,7.25,Card,10:18:00
2084,739,3,1,2024-03-27,7,Cash,10:37:00
2085,739,2,NULL,2024-02-03,17.75,Cash,10:27:00
2086,740,3,1,2024-03-18,16.5,App,09:22:00
2087,740,2,NULL,2024-03-02,20,Card,12:30:00
2088,740,1,NULL,2024-03-20,19.75,App,10:43:00
2089,741,2,NULL,2024-03-02,5.75,App,14:05:00
2090,741,1,NULL,2024-02-29,14.75,Card,18:16:00
2091,742,1,NULL,2024-03-05,7,App,13:04:00
2092,743,3,1,2024-03-20,11.75,Card,07:12:00
2093,743,3,2,2024-03-11,16.75,App,13:34:00
2094,745,3,NULL,2024-03-23,11.25,Cash,11:50:00
2095,745,2,NULL,2024-03-31,11,Card,14:41:00
2096,745,1,NULL,2024-03-20,23.25,Cash,17:36:00
2097,746,3,NULL,2024-02-27,7.25,App,14:45:00
2098,746,3,NULL,2024-03-31,13.25,Card,08:25:00
2099,746,1,NULL,2024-03-01,18.25,Card,16:08:00
2100,747,3,2,2024-03-30,15,App,15:37:00
2101,747,1,2,2024-03-27,3,Card,08:35:00
2102,747,1,1,2024-03-23,7.75,Cash,10:00:00
2103,747,1,NULL,2024-03-26,14.25,Cash,17:02:00
2104,747,1,NULL,2024-03-21,11.5,Card,13:43:00
2105,747,2,NULL,2024-03-23,4.75,Cash,14:18:00
2106,747,1,2,2024-03-23,21,App,13:51:00
2107,747,3,NULL,2024-03-21,16,Card,10:07:00
2108,747,1,2,2024-03-24,18.25,Card,10:31:00
2109,748,1,2,2024-02-16,4.25,Cash,07:33:00
2110,749,3,NULL,2024-02-23,20.5,App,09:08:00
2111,749,1,NULL,2024-03-07,4,App,16:24:00
2112,749,2,1,2024-03-01,10,Cash,11:13:00
2113,749,2,1,2024-02-29,4.25,App,08:53:00
2114,750,1,1,2024-02-14,7,Card,14:08:00
2115,750,3,NULL,2024-03-06,10.5,App,10:46:00
2116,750,1,1,2024-02-10,17.25,App,15:28:00
2117,751,3,NULL,2024-03-05,5.25,Cash,07:59:00
2118,751,3,1,2024-03-23,11.25,App,10:06:00
2119,751,1,NULL,2024-03-28,18,Card,07:14:00
2120,752,2,1,2024-03-09,16.5,App,08:59:00
2121,752,1,NULL,2024-02-10,4.25,App,12:18:00
2122,752,1,NULL,2024-03-02,15.5,Cash,13:38:00
2123,753,1,NULL,2024-02-09,15.75,Card,14:28:00
2124,755,3,1,2024-03-19,11.25,Card,07:57:00
2125,756,1,NULL,2024-03-26,3,Card,08:57:00
2126,756,2,2,2024-03-30,14.75,Cash,11:48:00
2127,757,3,1,2024-03-25,12.75,Cash,10:41:00
2128,759,2,NULL,2024-03-30,7,Card,14:03:00
2129,761,1,2,2024-03-29,11,Card,12:01:00
2130,763,1,NULL,2024-03-31,2.75,App,10:06:00
2131,763,1,NULL,2024-03-24,2.75,Card,17:42:00
2132,763,2,NULL,2024-02-15,3.25,Card,12:20:00
2133,763,1,NULL,2024-03-24,15.5,Card,13:50:00
2134,764,3,2,2024-03-06,12.75,Cash,07:09:00
2135,764,3,NULL,2024-02-23,4.75,Card,10:32:00
2136,764,1,1,2024-03-10,15.25,Cash,07:20:00
2137,764,1,NULL,2024-03-13,2.75,Card,12:15:00
2138,764,3,2,2024-02-27,10.5,Card,09:47:00
2139,764,2,2,2024-03-29,7.25,Cash,08:13:00
2140,765,3,NULL,2024-02-20,3,Cash,15:29:00
2141,765,2,2,2024-03-03,4,Cash,09:17:00
2142,766,1,NULL,2024-03-19,6.5,Card,08:08:00
2143,766,2,2,2024-03-19,4,App,09:27:00
2144,766,1,1,2024-01-25,14,App,14:05:00
2145,766,3,1,2024-01-28,2.75,App,16:53:00
2146,766,3,NULL,2024-02-15,11.25,App,10:24:00
2147,766,3,NULL,2024-03-21,14.5,App,13:12:00
2148,766,3,NULL,2024-03-20,5.25,Cash,10:06:00
2149,766,3,NULL,2024-03-06,19,Cash,12:18:00
2150,766,2,NULL,2024-01-31,11.75,Cash,10:00:00
2151,768,1,1,2024-03-16,21.25,Card,10:49:00
2152,768,3,NULL,2024-03-18,15.75,App,12:40:00
2153,768,3,NULL,2024-03-24,9.5,Card,13:23:00
2154,769,1,NULL,2024-01-24,7,Cash,11:50:00
2155,769,3,NULL,2024-01-23,16.5,Card,07:04:00
2156,770,1,2,2024-03-30,7,Card,07:16:00
2157,770,3,1,2024-03-31,4.5,App,12:22:00
2158,770,2,1,2024-03-31,8.75,Cash,12:06:00
2159,770,2,NULL,2024-03-31,19.25,App,13:17:00
2160,771,1,NULL,2024-03-30,20.25,Cash,17:04:00
2161,772,1,NULL,2024-03-29,12.5,Cash,10:06:00
2162,772,3,NULL,2024-03-27,13.5,App,16:04:00
2163,772,3,NULL,2024-03-25,24.75,Cash,08:42:00
2164,772,2,2,2024-03-26,4,App,11:46:00
2165,772,3,NULL,2024-03-10,4,Cash,12:43:00
2166,773,2,1,2024-03-28,21.75,Card,16:09:00
2167,773,2,NULL,2024-03-08,10.5,Cash,08:44:00
2168,773,3,2,2024-03-22,7,App,09:26:00
2169,773,2,1,2024-03-29,19.5,App,07:21:00
2170,774,2,1,2024-01-04,11,Cash,14:24:00
2171,774,1,1,2024-01-03,3.25,App,09:33:00
2172,774,1,NULL,2024-01-15,22.25,Cash,14:08:00
2173,774,3,NULL,2024-01-02,17.25,App,11:12:00
2174,774,3,NULL,2024-03-09,18,Card,09:09:00
2175,774,3,NULL,2024-01-16,16.75,Cash,14:33:00
2176,774,1,NULL,2024-01-31,7.5,Card,13:34:00
2177,775,1,2,2024-03-31,5.25,App,09:06:00
2178,775,2,2,2024-03-24,2.75,App,19:09:00
2179,777,3,NULL,2024-03-13,12.75,App,10:36:00
2180,778,2,1,2024-02-26,4.75,Card,13:55:00
2181,778,2,NULL,2024-02-06,8,Cash,11:46:00
2182,778,3,2,2024-01-30,6.5,Cash,14:20:00
2183,778,3,NULL,2024-03-15,16.5,Card,14:31:00
2184,778,3,NULL,2024-03-21,22.25,Card,12:43:00
2185,778,1,1,2024-02-23,19.5,Cash,13:03:00
2186,779,2,2,2024-03-12,8,Cash,10:49:00
2187,779,3,2,2024-03-19,15,App,12:31:00
2188,779,3,1,2024-02-11,11.5,Card,09:18:00
2189,779,3,NULL,2024-03-30,4.75,Card,14:59:00
2190,780,1,2,2024-02-27,11.5,App,14:40:00
2191,780,1,2,2024-03-15,3.25,Card,10:37:00
2192,781,3,2,2024-02-25,6,App,15:17:00
2193,782,1,1,2024-03-29,10.5,Card,08:39:00
2194,782,2,NULL,2024-03-26,4.75,Card,07:45:00
2195,783,2,1,2024-02-28,7,App,13:07:00
2196,783,2,1,2024-03-11,16,App,07:20:00
2197,783,2,NULL,2024-03-08,4,Cash,13:57:00
2198,784,2,NULL,2024-03-14,17.25,Cash,16:15:00
2199,785,1,1,2024-03-20,10.75,Card,13:34:00
2200,786,2,1,2024-03-22,4.5,App,07:17:00
2201,786,3,1,2024-03-20,6,Cash,09:37:00
2202,786,1,NULL,2024-03-23,8.25,Card,11:42:00
2203,786,2,2,2024-02-28,14.25,Cash,14:06:00
2204,786,2,NULL,2024-02-17,4.25,Card,14:49:00
2205,788,3,2,2024-03-05,3,App,13:32:00
2206,788,1,2,2024-02-11,23,Cash,09:30:00
2207,789,2,1,2024-03-22,15.75,Card,12:44:00
2208,789,1,NULL,2024-03-25,8.25,Card,08:21:00
2209,789,2,2,2024-03-30,11.25,Card,14:45:00
2210,789,3,2,2024-03-23,11,Card,17:19:00
2211,789,1,NULL,2024-03-29,7,Cash,14:51:00
2212,790,2,1,2024-03-24,9.25,Cash,08:23:00
2213,790,2,1,2024-02-29,13.5,App,11:39:00
2214,791,1,NULL,2024-02-25,10.5,Card,13:36:00
2215,791,3,2,2024-03-30,6.5,App,07:25:00
2216,791,2,NULL,2024-03-14,15,Card,11:24:00
2217,791,1,2,2024-02-23,11,App,07:12:00
2218,791,3,NULL,2024-03-10,4.75,Card,09:29:00
2219,791,2,NULL,2024-03-31,11,Card,08:58:00
2220,791,3,1,2024-03-11,8.75,Card,16:54:00
2221,791,2,1,2024-03-04,3,Card,07:04:00
2222,791,3,NULL,2024-03-26,3.25,App,09:58:00
2223,791,2,1,2024-03-14,3.25,App,16:34:00
2224,793,2,2,2024-03-29,7,Cash,11:24:00
2225,794,3,2,2024-03-19,13.5,Card,11:13:00
2226,794,1,1,2024-03-07,9.25,App,10:32:00
2227,795,3,1,2024-03-13,17.5,App,10:32:00
2228,796,1,NULL,2024-03-24,14,App,12:58:00
2229,796,2,1,2024-02-16,16.75,Card,09:34:00
2230,796,1,2,2024-02-07,12.5,App,15:38:00
2231,796,3,NULL,2024-02-23,21.75,App,11:07:00
2232,796,1,NULL,2024-03-30,15.25,Card,07:10:00
2233,796,1,NULL,2024-02-24,8.5,App,15:12:00
2234,796,1,NULL,2024-02-15,9.5,Card,07:01:00
2235,796,1,2,2024-02-04,14,Card,16:43:00
2236,797,3,2,2024-03-25,19,App,08:27:00
2237,797,1,2,2024-02-21,4,Cash,10:22:00
2238,797,3,1,2024-01-29,14.5,Card,09:06:00
2239,797,1,1,2024-03-13,19.25,Cash,10:40:00
2240,797,2,1,2024-02-23,3,App,15:46:00
2241,797,1,NULL,2024-01-24,13.25,App,16:42:00
2242,797,2,2,2024-02-20,13.25,App,11:56:00
2243,797,2,2,2024-03-06,16,App,12:09:00
2244,798,2,NULL,2024-03-19,7,Card,07:00:00
2245,798,3,NULL,2024-03-22,18.25,Cash,07:03:00
2246,798,1,NULL,2024-03-23,15.5,App,07:14:00
2247,798,3,1,2024-03-21,10.25,Card,12:43:00
2248,798,3,2,2024-03-28,8,App,12:42:00
2249,798,1,NULL,2024-03-23,25.75,App,13:27:00
2250,798,2,2,2024-03-06,2.75,App,13:30:00
2251,799,1,2,2024-03-17,4.75,Cash,15:10:00
2252,799,2,NULL,2024-03-19,7.5,Card,14:19:00
2253,800,2,NULL,2024-03-07,18.5,App,09:29:00
2254,800,3,NULL,2024-02-02,6.5,Cash,09:58:00
2255,801,1,2,2024-03-05,19.25,Cash,13:00:00
2256,801,2,NULL,2024-03-03,4.5,App,17:21:00
2257,802,1,2,2024-03-25,7.25,App,07:28:00
2258,802,1,2,2024-03-23,16.25,Card,10:06:00
2259,803,3,1,2024-03-29,11.5,Cash,12:56:00
2260,803,3,1,2024-03-25,16,Cash,13:40:00
2261,803,1,NULL,2024-03-22,9.25,App,17:30:00
2262,804,1,NULL,2024-03-13,3.25,App,10:43:00
2263,804,3,2,2024-02-25,13.75,Cash,10:00:00
2264,804,1,2,2024-02-25,11.25,Cash,13:20:00
2265,804,3,1,2024-03-30,10.5,App,17:52:00
2266,804,3,NULL,2024-03-09,10.5,App,13:32:00
2267,804,1,2,2024-02-26,3.25,Card,16:30:00
2268,804,3,NULL,2024-03-31,17.25,Cash,09:52:00
2269,804,3,NULL,2024-03-17,4.75,Card,13:29:00
2270,804,1,NULL,2024-03-04,16,App,08:39:00
2271,805,1,NULL,2024-03-19,8.25,Cash,14:34:00
2272,807,3,NULL,2024-02-29,20.25,Card,16:18:00
2273,807,2,1,2024-03-23,14.25,App,13:21:00
2274,807,2,NULL,2024-03-10,15.75,Cash,13:27:00
2275,807,2,2,2024-02-27,4.75,Card,09:54:00
2276,807,3,NULL,2024-03-23,20.75,App,16:15:00
2277,807,3,NULL,2024-02-24,10,Card,16:26:00
2278,807,3,2,2024-03-02,8.75,App,12:31:00
2279,807,2,1,2024-03-07,19,Card,10:00:00
2280,808,3,2,2024-02-29,13.25,Card,08:48:00
2281,808,2,NULL,2024-03-01,18,Card,11:17:00
2282,808,3,NULL,2024-02-07,12.5,Cash,07:34:00
2283,808,1,NULL,2024-02-28,12.25,App,13:07:00
2284,808,2,NULL,2024-03-03,16.75,App,08:24:00
2285,809,1,NULL,2024-03-29,4.75,Card,12:16:00
2286,810,1,2,2024-03-31,12.25,Card,09:25:00
2287,811,1,2,2024-02-16,4.75,Cash,12:38:00
2288,811,1,1,2024-02-09,14.75,Cash,13:36:00
2289,811,2,1,2024-02-10,6.75,App,11:23:00
2290,811,3,NULL,2024-02-16,4.25,Card,07:28:00
2291,812,2,NULL,2024-03-19,6.25,Card,12:56:00
2292,814,2,1,2024-02-21,17,App,07:34:00
2293,814,1,NULL,2024-03-02,20.75,Cash,10:26:00
2294,815,3,NULL,2024-03-29,3,Card,12:08:00
2295,815,2,NULL,2024-03-25,13,Cash,10:27:00
2296,815,1,1,2024-03-26,8.25,Cash,15:55:00
2297,816,1,1,2024-02-02,5.25,App,09:28:00
2298,816,2,NULL,2024-03-30,10.75,App,13:16:00
2299,816,2,NULL,2024-03-22,10.75,Card,09:06:00
2300,817,3,2,2024-02-13,21.5,Card,09:18:00
2301,818,2,NULL,2024-03-29,20.5,Card,17:30:00
2302,819,3,1,2024-02-17,6,App,12:39:00
2303,819,2,2,2024-02-26,5.5,Cash,08:01:00
2304,819,1,1,2024-01-19,4.5,Card,09:55:00
2305,820,2,2,2024-03-04,8.5,Card,14:36:00
2306,820,3,NULL,2024-03-11,4.25,Cash,15:45:00
2307,820,3,NULL,2024-03-21,9.25,App,13:28:00
2308,820,1,NULL,2024-03-05,4.75,Card,08:22:00
2309,821,1,NULL,2024-03-31,7,Cash,07:10:00
2310,822,2,NULL,2024-03-31,9,Card,16:42:00
2311,822,2,NULL,2024-03-19,7.75,Cash,08:16:00
2312,822,3,2,2024-03-09,18.75,Cash,14:08:00
2313,822,2,NULL,2024-03-25,4.25,App,09:31:00
2314,823,1,NULL,2024-03-14,8.5,Cash,12:52:00
2315,823,1,NULL,2024-03-31,16.75,Card,16:01:00
2316,823,2,2,2024-03-02,4.75,Cash,09:53:00
2317,823,1,NULL,2024-03-05,2.75,Cash,13:07:00
2318,824,1,NULL,2024-03-22,17.75,Card,09:45:00
2319,824,2,NULL,2024-02-04,15,App,11:31:00
2320,824,1,2,2024-03-11,9.75,Card,10:09:00
2321,824,3,NULL,2024-03-01,17.75,App,17:11:00
2322,824,3,NULL,2024-02-14,20,App,14:54:00
2323,825,2,NULL,2024-01-30,7,App,07:51:00
2324,825,3,2,2024-02-13,11,Card,11:55:00
2325,825,2,NULL,2024-02-09,10.75,Card,14:09:00
2326,828,1,NULL,2024-03-17,4,Card,14:32:00
2327,828,2,2,2024-01-25,16.5,Cash,10:49:00
2328,829,2,NULL,2024-03-15,4.25,App,09:49:00
2329,830,1,NULL,2024-03-14,4,App,13:33:00
2330,831,1,NULL,2024-02-26,18,Card,09:33:00
2331,831,2,NULL,2024-03-06,4.25,App,15:57:00
2332,831,1,1,2024-03-31,3.25,Cash,13:18:00
2333,831,2,NULL,2024-03-07,2.75,Card,15:21:00
2334,831,2,2,2024-03-05,12.5,Cash,08:01:00
2335,831,1,NULL,2024-03-04,9.25,Card,13:28:00
2336,831,3,NULL,2024-03-23,15,App,11:54:00
2337,831,3,NULL,2024-02-27,3,App,14:36:00
2338,831,1,1,2024-03-08,4.75,App,14:35:00
2339,834,2,NULL,2024-02-16,2.75,Cash,12:53:00
2340,834,3,2,2024-03-15,18,Cash,09:49:00
2341,834,1,2,2024-03-14,9.75,Card,10:14:00
2342,834,2,NULL,2024-03-03,15.75,Cash,17:01:00
2343,834,3,2,2024-02-23,11.75,Card,14:22:00
2344,835,1,2,2024-03-15,7.75,Card,09:07:00
2345,837,3,1,2024-03-19,15.75,Cash,07:29:00
2346,838,3,2,2024-01-16,4.75,App,07:56:00
2347,838,1,NULL,2024-02-21,14,App,17:00:00
2348,838,2,NULL,2024-03-19,9.75,Cash,16:08:00
2349,838,1,1,2024-03-31,12.75,Card,09:14:00
2350,838,1,NULL,2024-03-04,13.5,Card,20:17:00
2351,838,1,1,2024-01-20,13,App,12:24:00
2352,838,2,2,2024-02-17,15.75,App,14:26:00
2353,838,3,1,2024-02-20,13.25,App,08:35:00
2354,838,2,2,2024-02-24,11.25,App,09:35:00
2355,839,2,1,2024-03-17,8.75,Card,14:36:00
2356,839,2,NULL,2024-03-24,4.75,Cash,07:08:00
2357,839,3,NULL,2024-03-24,12.25,Cash,08:08:00
2358,839,2,2,2024-03-19,19.25,Cash,08:08:00
2359,840,2,NULL,2024-02-06,7.5,Cash,16:02:00
2360,840,2,2,2024-02-16,4,Card,12:03:00
2361,840,3,NULL,2024-02-10,7.5,Cash,09:59:00
2362,840,2,1,2024-02-16,9.5,Cash,13:54:00
2363,840,2,2,2024-03-31,7.5,Card,07:09:00
2364,841,3,2,2024-03-10,13,Card,10:30:00
2365,841,2,2,2024-01-11,7,App,08:03:00
2366,843,3,2,2024-03-04,17.5,Card,14:13:00
2367,843,2,NULL,2024-02-16,7,Card,17:47:00
2368,844,1,2,2024-03-20,18.75,Card,12:58:00
2369,844,3,2,2024-02-15,11.75,Cash,16:58:00
2370,844,1,NULL,2024-01-08,2.75,Cash,11:41:00
2371,845,3,NULL,2024-03-13,12.75,Card,13:31:00
2372,845,1,2,2024-02-22,8.75,Card,10:35:00
2373,845,1,2,2024-03-07,7.75,Cash,10:22:00
2374,845,3,NULL,2024-02-22,5.25,Cash,14:23:00
2375,845,2,NULL,2024-03-29,17,App,16:10:00
2376,845,2,1,2024-03-01,14.5,App,12:17:00
2377,845,3,NULL,2024-02-29,15,Card,13:39:00
2378,845,2,NULL,2024-03-21,8.5,App,12:49:00
2379,845,3,2,2024-02-28,10,App,07:27:00
2380,845,3,NULL,2024-03-17,4,App,11:52:00
2381,846,2,NULL,2024-02-21,6.5,Card,09:51:00
2382,847,2,NULL,2024-01-28,7,Cash,14:16:00
2383,848,1,2,2024-03-24,7,Cash,09:03:00
2384,848,1,2,2024-03-31,4.5,Card,07:22:00
2385,848,2,NULL,2024-03-12,19.5,Card,07:04:00
2386,848,3,NULL,2024-03-25,6.5,App,14:26:00
2387,849,2,1,2024-03-25,21,App,07:58:00
2388,849,2,NULL,2024-03-27,9.5,Card,14:26:00
2389,849,1,NULL,2024-02-26,4.75,App,13:32:00
2390,849,2,1,2024-03-05,8.5,Card,12:34:00
2391,850,1,NULL,2024-02-20,11,Cash,14:10:00
2392,850,1,2,2024-02-18,9,App,13:23:00
2393,850,1,2,2024-03-03,16.75,Cash,12:28:00
2394,851,3,NULL,2024-02-17,11.75,Cash,11:11:00
2395,851,2,2,2024-02-16,7,Card,10:24:00
2396,851,3,NULL,2024-02-22,13.25,Cash,07:03:00
2397,852,2,1,2024-01-25,4.25,Cash,10:35:00
2398,852,3,1,2024-03-21,3.25,Card,07:08:00
